cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,per_trip,phase_name,site_position_time,location
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4184.2567677573825,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,4184.636767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4190.636767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4193.636767757383,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,4194.396767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Delay,8.0,83333.33333333333,ACTION,4202.396767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4208.396767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4211.396767757383,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,4212.536767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4218.536767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4221.536767757383,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,4223.056767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4229.056767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,4232.056767757383,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4233.056767757383,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,4234.556767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,4240.556767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4241.556767757383,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4242.556767757383,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4244.056767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4247.556767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4248.556767757383,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4250.056767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4253.556767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4254.556767757383,TurbineInstallation,,,,,,
,Feeder 0,ActiveFeeder,292.8000000000002,1464000.000000001,ACTION,4254.556767757383,TurbineInstallation,,,,,,Site
,Feeder 1,Queue,94.48018018018047,472400.90090090234,ACTION,4254.556767757383,TurbineInstallation,,,,,,Site
,WTIV,Lift Blade,1.5,15625.0,ACTION,4256.056767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Jackdown,1.6666666666666667,8333.333333333334,ACTION,4256.22343442405,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4259.556767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,4259.873434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,4264.873434424049,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,4265.190101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4268.190101090716,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,4268.570101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Delay,21.0,105000.0,ACTION,4277.22343442405,TurbineInstallation,,,,,,
,WTIV,Delay,14.0,145833.3333333333,ACTION,4282.570101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4288.570101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4291.570101090716,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,4292.330101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4298.330101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4301.330101090716,TurbineInstallation,,,,,,
,Feeder 0,Transit,43.24324324324324,216216.2162162162,ACTION,4320.466677667293,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4324.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Delay,1.0,5000.0,ACTION,4325.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Delay,26.0,270833.3333333333,ACTION,4327.330101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,4328.470101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4329.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4333.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4334.470101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4337.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4337.470101090716,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,4338.990101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,4341.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4342.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4344.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4344.990101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4345.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,4347.990101090716,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4348.990101090716,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4349.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,4350.490101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4353.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,4356.490101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4357.490101090716,TurbineInstallation,,,,,,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4357.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4358.490101090716,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4359.990101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4361.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4363.490101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4364.490101090716,TurbineInstallation,,,,,,
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,4365.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4367.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4368.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4370.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Delay,6.0,62500.0,ACTION,4370.490101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4371.990101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4374.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4375.490101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4376.490101090716,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4377.990101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4378.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4381.490101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,4381.806767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4382.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Tower Section,4.0,20000.0,ACTION,4386.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,4386.806767757383,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,4387.123434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4390.123434424049,TurbineInstallation,,,,,,
,Feeder 0,Fasten Nacelle,4.0,20000.0,ACTION,4390.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,4390.503434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Delay,12.0,125000.0,ACTION,4402.503434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Delay,16.0,80000.0,ACTION,4406.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4407.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4408.503434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4409.466677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 0,Fasten Blade,1.5,7500.0,ACTION,4410.966677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4411.503434424049,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,4412.26343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4418.26343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4421.26343442405,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,4422.40343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4428.40343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4431.40343442405,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,4432.923434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4438.923434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,4441.923434424049,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4442.923434424049,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,4444.423434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,4450.423434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4451.423434424049,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4452.423434424049,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4453.923434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Transit,43.24324324324324,216216.2162162162,ACTION,4454.209920910536,TurbineInstallation,,,,,,
,Feeder 0,Position Onsite,2.0,10000.0,ACTION,4456.209920910536,TurbineInstallation,,,,,,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4457.423434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 0,Jackup,1.6666666666666667,8333.333333333334,ACTION,4457.876587577202,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4458.423434424049,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4459.923434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4463.423434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4464.423434424049,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4465.923434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4469.423434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,4469.740101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,4474.740101090716,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,4475.056767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4478.056767757383,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,4478.436767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4484.436767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4487.436767757383,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,4488.196767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Delay,62.0,645833.3333333333,ACTION,4550.196767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4556.196767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4559.196767757383,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,4560.336767757382,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4566.336767757382,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4569.336767757382,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,4570.856767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4576.856767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,4579.856767757383,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4580.856767757383,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,4582.356767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Delay,23.0,239583.3333333333,ACTION,4605.356767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,4611.356767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4612.356767757383,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4613.356767757383,TurbineInstallation,,,,,,
,WTIV,Delay,85.0,885416.6666666666,ACTION,4698.356767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4699.856767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Delay,3.0,31250.0,ACTION,4702.856767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4706.356767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4707.356767757383,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4708.856767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4712.356767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4713.356767757383,TurbineInstallation,,,,,,
,Feeder 1,ActiveFeeder,458.8000000000002,2294000.000000001,ACTION,4713.356767757383,TurbineInstallation,,,,,,Site
,Feeder 0,Queue,255.48018018018024,1277400.9009009013,ACTION,4713.356767757383,TurbineInstallation,,,,,,Site
,WTIV,Lift Blade,1.5,15625.0,ACTION,4714.856767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4718.356767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,4718.673434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Delay,9.0,45000.0,ACTION,4722.356767757383,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,4723.673434424049,TurbineInstallation,,,,,,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,4723.990101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Jackdown,1.6666666666666667,8333.333333333334,ACTION,4724.02343442405,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4726.990101090716,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,4727.370101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Delay,8.0,40000.0,ACTION,4732.02343442405,TurbineInstallation,,,,,,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4733.370101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4736.370101090716,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,4737.130101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4743.130101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4746.130101090716,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,4747.270101090717,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4753.270101090717,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4756.270101090717,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,4757.790101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4763.790101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Nacelle,3.0,31250.0,ACTION,4766.790101090716,TurbineInstallation,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4767.790101090716,TurbineInstallation,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,4769.290101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Transit,43.24324324324324,216216.2162162162,ACTION,4775.266677667293,TurbineInstallation,,,,,,
,WTIV,Attach Nacelle,6.0,62500.0,ACTION,4775.290101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,4776.290101090716,TurbineInstallation,,,,,,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4777.290101090716,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4778.790101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4779.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4782.290101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4783.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4783.290101090716,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4784.790101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4787.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4788.290101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Blade,1.0,10416.666666666666,ACTION,4789.290101090716,TurbineInstallation,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,4790.790101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4791.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Blade,3.5,36458.33333333333,ACTION,4794.290101090716,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Jackdown,0.31666666666666665,3298.611111111111,ACTION,4794.606767757383,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,4795.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,4796.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,4798.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Position Onsite,5.0,52083.33333333333,ACTION,4799.606767757383,TurbineInstallation,,,,,,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,4799.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Jackup,0.31666666666666665,3298.611111111111,ACTION,4799.923434424049,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4802.923434424049,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,4803.30343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4803.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4807.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4811.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4815.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Delay,31.0,322916.6666666666,ACTION,4834.30343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Delay,20.0,100000.0,ACTION,4835.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Nacelle,4.0,20000.0,ACTION,4839.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4840.30343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,4841.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,4842.766677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Release Tower Section,3.0,31250.0,ACTION,4843.30343442405,TurbineInstallation,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,4844.06343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Blade,1.5,7500.0,ACTION,4844.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4848.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
,WTIV,Attach Tower Section,6.0,62500.0,ACTION,4850.06343442405,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,
,Feeder 1,Fasten Tower Section,4.0,20000.0,ACTION,4852.266677667293,TurbineInstallation,,,,TurbineInstallation,5.0,
