cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,per_trip,phase_name,site_position_time,mono_drive_rate,tower_section_fasten_time,tower_section_release_time,tower_section_attach_time,nacelle_fasten_time,nacelle_release_time,nacelle_attach_time,blade_fasten_time,blade_release_time,blade_attach_time,location
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9235.335012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9236.085012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9236.835012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9238.835012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9240.835012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9242.835012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9244.835012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Nacelle,2.0,10000.0,ACTION,9246.835012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9247.585012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9248.335012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9249.085012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9251.085012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9253.085012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9255.085012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Tower Section,2.0,10000.0,ACTION,9257.085012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Nacelle,2.0,10000.0,ACTION,9259.085012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9259.835012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9260.585012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Fasten Blade,0.75,3750.0,ACTION,9261.335012668966,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 0,Transit,3.2432432432432434,16216.216216216217,ACTION,9264.578255912209,TurbineInstallation,,,,,,,,,,,,,,,,
,Feeder 0,Jackup,0.0008341675008341675,4.170837504170837,ACTION,9264.579090079711,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,9269.757601924888,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,9275.174268591556,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9276.174268591556,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,9276.554268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9278.554268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9279.554268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,9280.314268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9282.314268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9283.314268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,9284.454268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9286.454268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9287.454268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,9288.974268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9290.974268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Nacelle,1.0,10416.666666666666,ACTION,9291.974268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,9292.974268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,9294.474268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Nacelle,2.0,20833.333333333332,ACTION,9296.474268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,9297.474268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9297.974268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9299.474268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9300.974268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9301.474268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9302.974268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9304.474268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9304.974268591555,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9306.474268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9307.974268591555,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,9313.390935258223,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,9353.390935258223,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,9358.80760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9359.80760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,9360.187601924888,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9362.187601924888,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9363.187601924888,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,9363.947601924889,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9365.947601924889,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9366.947601924889,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,9368.08760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9370.08760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9371.08760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,9372.60760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9374.60760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Nacelle,1.0,10416.666666666666,ACTION,9375.60760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,9376.60760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,9378.10760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Nacelle,2.0,20833.333333333332,ACTION,9380.10760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,9381.10760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9381.60760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9383.10760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9384.60760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9385.10760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9386.60760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9388.10760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9388.60760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9390.10760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9391.60760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,9397.024268591556,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,9437.024268591556,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,9442.440935258222,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9443.440935258222,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,9443.820935258223,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9445.820935258223,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9446.820935258223,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,7916.666666666666,ACTION,9447.580935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9449.580935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9450.580935258224,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,11874.999999999998,ACTION,9451.720935258223,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9453.720935258223,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9454.720935258223,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,15833.333333333332,ACTION,9456.240935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Tower Section,2.0,20833.333333333332,ACTION,9458.240935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Nacelle,1.0,10416.666666666666,ACTION,9459.240935258224,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,9460.240935258224,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Delay,1.0,10416.666666666666,ACTION,9461.240935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lift Nacelle,1.5,15625.0,ACTION,9462.740935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Nacelle,2.0,20833.333333333332,ACTION,9464.740935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Reequip,1.0,10416.666666666666,ACTION,9465.740935258224,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9466.240935258224,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9467.740935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9469.240935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9469.740935258224,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9471.240935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9472.740935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Blade,0.5,5208.333333333333,ACTION,9473.240935258224,TurbineInstallation,,,,,,,,,,,,,,,,
,Feeder 1,ActiveFeeder,251.90000000000077,1259500.000000004,ACTION,9473.240935258224,TurbineInstallation,,,,,,,,,,,,,,,,Site
,Feeder 0,Queue,208.66184517851275,1043309.2258925637,ACTION,9473.240935258224,TurbineInstallation,,,,,,,,,,,,,,,,Site
,Feeder 1,Jackdown,0.0008341675008341675,4.170837504170837,ACTION,9473.241769425724,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Lift Blade,1.5,15625.0,ACTION,9474.740935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Attach Blade,1.5,15625.0,ACTION,9476.240935258224,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,9476.485012668967,TurbineInstallation,,,,,,,,,,,,,,,,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9478.485012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9480.485012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackdown,5.416666666666667,56423.61111111111,ACTION,9481.65760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9482.485012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9484.485012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Nacelle,2.0,10000.0,ACTION,9486.485012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9487.235012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9487.985012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9488.735012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9490.735012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9492.735012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9494.735012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9496.735012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Nacelle,2.0,10000.0,ACTION,9498.735012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9499.485012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9500.235012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9500.985012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9502.985012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9504.985012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9506.985012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Tower Section,2.0,10000.0,ACTION,9508.985012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Nacelle,2.0,10000.0,ACTION,9510.985012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9511.735012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9512.485012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Fasten Blade,0.75,3750.0,ACTION,9513.235012668967,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,Feeder 1,Transit,3.2432432432432434,16216.216216216217,ACTION,9516.47825591221,TurbineInstallation,,,,,,,,,,,,,,,,
,Feeder 1,Jackup,0.0008341675008341675,4.170837504170837,ACTION,9516.479090079712,TurbineInstallation,,,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Position Onsite,40.0,416666.6666666666,ACTION,9521.65760192489,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Delay,4.0,41666.666666666664,ACTION,9525.65760192489,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Jackup,5.416666666666667,56423.61111111111,ACTION,9531.074268591557,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
,WTIV,Release Tower Section,1.0,10416.666666666666,ACTION,9532.074268591557,TurbineInstallation,,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,3958.333333333333,ACTION,9532.454268591557,TurbineInstallation,22.5,150.0,,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,
