cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,mono_drive_rate,tower_section_fasten_time,tower_section_release_time,tower_section_attach_time,nacelle_fasten_time,nacelle_release_time,nacelle_attach_time,blade_fasten_time,blade_release_time,blade_attach_time,location,site_depth,hub_height
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7284.6401059893615,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,14.0,233333.33333333334,ACTION,7298.6401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7300.1401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Delay,6.0,100000.0,ACTION,7306.1401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7308.1401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7309.1401059893615,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7309.6401059893615,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7311.1401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7312.6401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7313.1401059893615,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7314.6401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7316.1401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7316.6401059893615,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7318.1401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7319.6401059893615,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7325.0567726560275,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7365.0567726560275,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7370.473439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7371.473439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7371.853439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7373.853439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7374.853439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7375.613439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7377.613439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7378.613439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7379.753439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7381.753439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7382.753439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7384.273439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7386.273439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7387.273439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7388.273439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7389.773439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7391.773439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7392.773439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7393.273439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7394.773439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7396.273439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7396.773439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7398.273439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7399.773439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7400.273439322695,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7401.773439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7403.273439322695,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7408.690105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Delay,57.0,950000.0000000001,ACTION,7465.690105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7505.690105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7511.106772656027,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7512.106772656027,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7512.486772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7514.486772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7515.486772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7516.246772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7518.246772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7519.246772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7520.3867726560275,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7522.3867726560275,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7523.3867726560275,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,26.0,433333.3333333334,ACTION,7549.3867726560275,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7550.906772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7552.906772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7553.906772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7554.906772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7556.406772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7558.406772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7559.406772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7559.906772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7561.406772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7562.906772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7563.406772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7564.906772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7566.406772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7566.906772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7568.406772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7569.906772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7575.323439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7615.323439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7620.74010598936,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7621.74010598936,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7622.120105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7624.120105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7625.120105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7625.880105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7627.880105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7628.880105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7630.020105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7632.020105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7633.020105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7634.540105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7636.540105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7637.540105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7638.540105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7640.040105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7642.040105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7643.040105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7643.540105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7645.040105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7646.540105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7647.040105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7648.540105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7650.040105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7650.540105989361,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7652.040105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7653.540105989361,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7658.956772656027,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7698.956772656027,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7704.373439322693,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7705.373439322693,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7705.753439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7707.753439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7708.753439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7709.5134393226945,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7711.5134393226945,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7712.5134393226945,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,2.0,33333.333333333336,ACTION,7714.5134393226945,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7715.653439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Delay,9.0,150000.0,ACTION,7724.653439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7726.653439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7727.653439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7729.173439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Delay,2.0,33333.333333333336,ACTION,7731.173439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7733.173439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7734.173439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7735.173439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7736.673439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7738.673439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7739.673439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7740.173439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7741.673439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7743.173439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7743.673439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7745.173439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7746.673439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7747.173439322694,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7748.673439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7750.173439322694,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7755.59010598936,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7795.59010598936,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7801.006772656026,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7802.006772656026,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7802.3867726560275,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7804.3867726560275,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7805.3867726560275,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7806.146772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7808.146772656028,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7809.146772656028,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7810.286772656027,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7812.286772656027,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7813.286772656027,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7814.8067726560275,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
