cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,per_trip,phase_name,site_position_time,mono_drive_rate,tower_section_fasten_time,tower_section_release_time,tower_section_attach_time,nacelle_fasten_time,nacelle_release_time,nacelle_attach_time,blade_fasten_time,blade_release_time,blade_attach_time
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4775.333794784408,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,4780.750461451075,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4781.750461451075,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4782.1304614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4784.1304614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4785.1304614510755,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4785.890461451076,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4787.890461451076,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4788.890461451076,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4790.030461451075,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4792.030461451075,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4793.030461451075,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4794.5504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4796.5504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,4797.5504614510755,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4798.5504614510755,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4800.0504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,4802.0504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4803.0504614510755,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4803.5504614510755,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,31.0,516666.6666666667,ACTION,4834.5504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Lift Blade,1.5,25000.0,ACTION,4836.0504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4837.5504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4838.0504614510755,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4839.5504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4841.0504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4841.5504614510755,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4843.0504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4844.5504614510755,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,4849.9671281177425,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4854.9671281177425,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,4860.3837947844095,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4861.3837947844095,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4861.763794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4863.763794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4864.763794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4865.523794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4867.523794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4868.523794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4869.663794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4871.663794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4872.663794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4874.183794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4876.183794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,4877.183794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4878.183794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4879.683794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,4881.683794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4882.683794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4883.183794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,5.0,83333.33333333334,ACTION,4888.183794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Lift Blade,1.5,25000.0,ACTION,4889.683794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4891.183794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4891.683794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4893.183794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4894.683794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4895.183794784409,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,1.0,16666.666666666668,ACTION,4896.183794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Lift Blade,1.5,25000.0,ACTION,4897.683794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4899.183794784409,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,4904.600461451076,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4909.600461451076,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,4915.017128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4916.017128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4916.397128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4918.397128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4919.397128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4920.157128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4922.157128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4923.157128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4924.297128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4926.297128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,4927.297128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4928.817128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,4930.817128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,4931.817128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4932.817128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4934.317128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,4936.317128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4937.317128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4937.817128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4939.317128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4940.817128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4941.317128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4942.817128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4944.317128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,4944.817128117743,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4946.317128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Attach Blade,1.5,25000.0,ACTION,4947.817128117743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,4953.23379478441,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,4956.477038027653,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4958.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4960.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4962.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4964.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,4966.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4967.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4967.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4968.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4970.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4972.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4974.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4976.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,4978.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4979.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4980.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4980.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4982.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4984.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4986.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4988.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,4990.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4991.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4992.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,4993.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4995.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4997.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,4999.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5001.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,5003.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5003.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5004.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5005.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5007.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5009.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5011.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5013.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,5015.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5016.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5016.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5017.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5019.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5021.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5023.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,5025.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,5027.727038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5028.477038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5029.227038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Fasten Blade,0.75,12500.0,ACTION,5029.977038027653,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,5033.2202812708965,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,5038.2202812708965,TurbineInstallation,,,,,,,,,,,,,,,
