cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,per_trip,phase_name,site_position_time
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3991.9504614510743,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,3993.4504614510743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3996.9504614510743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3997.9504614510743,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,3999.4504614510743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4002.9504614510743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4003.9504614510743,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4005.4504614510743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,7.0,116666.66666666667,ACTION,4012.4504614510743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4015.9504614510743,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4016.267128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,2.0,33333.333333333336,ACTION,4018.267128117741,TurbineInstallation,,,,,
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4023.267128117741,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4023.5837947844075,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,16.0,266666.6666666667,ACTION,4039.5837947844075,TurbineInstallation,,,,,
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4042.5837947844075,TurbineInstallation,,,,,
,WTIV,Delay,18.0,300000.0,ACTION,4060.5837947844075,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4060.9637947844076,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4066.9637947844076,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4069.9637947844076,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4070.723794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4076.723794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4079.723794784408,TurbineInstallation,,,,,
,WTIV,Delay,3.0,50000.0,ACTION,4082.723794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4083.8637947844077,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4089.8637947844077,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4092.8637947844077,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4094.3837947844077,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4100.383794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4103.383794784408,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4104.383794784408,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4105.883794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4111.883794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4112.883794784408,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4113.883794784408,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4115.383794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4118.883794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4119.883794784408,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4121.383794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4124.883794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4125.883794784408,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4127.383794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4130.883794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4131.200461451074,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4136.200461451074,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4136.517128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4139.517128117741,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4139.897128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4145.897128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4148.897128117741,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4149.657128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4155.657128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4158.657128117741,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4159.7971281177415,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4165.7971281177415,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4168.7971281177415,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4170.317128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4176.317128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4179.317128117741,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4180.317128117741,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4181.817128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4187.817128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4188.817128117741,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4189.817128117741,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4191.317128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4194.817128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4195.817128117741,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4197.317128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,5.0,83333.33333333334,ACTION,4202.317128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4205.817128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4206.817128117741,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4208.317128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4211.817128117741,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4212.133794784408,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,4215.377038027651,TurbineInstallation,,,,,
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4219.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4223.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4227.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4231.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4235.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4236.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4238.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4239.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4243.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4247.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4251.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4255.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4259.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4261.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4262.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4264.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4268.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4272.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4276.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,1.0,16666.666666666668,ACTION,4277.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4281.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4285.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4286.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4288.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4289.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4293.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4297.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4301.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4305.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4309.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4311.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4312.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4314.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4318.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4322.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4326.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4330.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4334.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4335.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4337.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4338.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4342.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4346.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4350.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4354.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4358.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4360.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4361.877038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Fasten Blade,1.5,25000.0,ACTION,4363.377038027651,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,4366.620281270894,TurbineInstallation,,,,,
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4371.620281270894,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4371.936947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4374.936947937561,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4375.316947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4381.316947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4384.316947937561,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4385.076947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,18.0,300000.0,ACTION,4403.076947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4409.076947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4412.076947937561,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4413.216947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4419.216947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4422.216947937561,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4423.736947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4429.736947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4432.736947937561,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4433.736947937561,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4435.236947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4441.236947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4442.236947937561,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4443.236947937561,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4444.736947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4448.236947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4449.236947937561,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4450.736947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4454.236947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4455.236947937561,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4456.736947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4460.236947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4460.553614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4465.553614604228,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4465.870281270894,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4468.870281270894,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4469.250281270894,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4475.250281270894,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4478.250281270894,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4479.010281270895,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4485.010281270895,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4488.010281270895,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4489.150281270895,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,61.0,1016666.6666666667,ACTION,4550.150281270895,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4556.150281270895,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4559.150281270895,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4560.6702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4566.6702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4569.6702812708945,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4570.6702812708945,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4572.1702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4578.1702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4579.1702812708945,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4580.1702812708945,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4581.6702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,24.0,400000.0,ACTION,4605.6702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4609.1702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4610.1702812708945,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4611.6702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Delay,91.0,1516666.6666666667,ACTION,4702.6702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4706.1702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4707.1702812708945,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4708.6702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4712.1702812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4712.486947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4717.486947937561,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4717.803614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4720.803614604228,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,4721.183614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4727.183614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4730.183614604228,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,4730.943614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4736.943614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4739.943614604228,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,4741.0836146042275,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4747.0836146042275,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Tower Section,3.0,50000.0,ACTION,4750.0836146042275,TurbineInstallation,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,4751.603614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4757.603614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Nacelle,3.0,50000.0,ACTION,4760.603614604228,TurbineInstallation,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4761.603614604228,TurbineInstallation,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4763.103614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4769.103614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,4770.103614604228,TurbineInstallation,,,,,
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4771.103614604228,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4772.603614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4776.103614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4777.103614604228,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4778.603614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4782.103614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4783.103614604228,TurbineInstallation,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,4784.603614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4788.103614604228,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Jackdown,0.31666666666666665,5277.777777777778,ACTION,4788.4202812708945,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
,WTIV,Position Onsite,5.0,83333.33333333334,ACTION,4793.4202812708945,TurbineInstallation,,,,,
,WTIV,Jackup,0.31666666666666665,5277.777777777778,ACTION,4793.736947937561,TurbineInstallation,22.5,150.0,,TurbineInstallation,5.0
